facility_id,score
501330,"Not Available"
501331,"Not Available"
501332,"Not Available"
501333,"Not Available"
501334,"Not Available"
501335,"Not Available"
501336,"Not Available"
501337,"Not Available"
501338,"Not Available"
501339,"Not Available"
501340,"Not Available"
503300,"Not Available"
503301,"Not Available"
503302,"Not Available"
510001,"Not Available"
510002,"Not Available"
510006,"Not Available"
510007,"Not Available"
510008,43
510012,"Not Available"
510013,"Not Available"
510022,"Not Available"
510023,"Not Available"
510024,"Not Available"
510029,"Not Available"
510030,"Not Available"
510031,"Not Available"
510038,"Not Available"
510039,"Not Available"
510046,62
510047,"Not Available"
510048,"Not Available"
510050,"Not Available"
510055,"Not Available"
510058,"Not Available"
510062,"Not Available"
510070,"Not Available"
510072,"Not Available"
510086,"Not Available"
510091,"Not Available"
511300,"Not Available"
511301,"Not Available"
511303,"Not Available"
511304,"Not Available"
511306,"Not Available"
511307,"Not Available"
511308,"Not Available"
511309,"Not Available"
511310,"Not Available"
511311,"Not Available"
511312,"Not Available"
511313,"Not Available"
511314,"Not Available"
511315,"Not Available"
511316,"Not Available"
511317,"Not Available"
511318,"Not Available"
511319,24
511320,"Not Available"
511321,"Not Available"
511322,"Not Available"
520002,"Not Available"
520004,"Not Available"
520008,"Not Available"
520009,"Not Available"
520011,"Not Available"
520013,"Not Available"
520017,"Not Available"
520019,"Not Available"
520021,"Not Available"
520027,"Not Available"
520028,"Not Available"
520030,"Not Available"
520033,71
520034,"Not Available"
520035,"Not Available"
520037,"Not Available"
520038,"Not Available"
520041,"Not Available"
520044,"Not Available"
520045,"Not Available"
520049,"Not Available"
520051,"Not Available"
520057,"Not Available"
520059,"Not Available"
520062,"Not Available"
520063,"Not Available"
520066,"Not Available"
520070,"Not Available"
520071,"Not Available"
520075,"Not Available"
520076,"Not Available"
520078,"Not Available"
520083,"Not Available"
520087,"Not Available"
520088,"Not Available"
520089,"Not Available"
520091,"Not Available"
520095,"Not Available"
520096,82
520097,"Not Available"
520098,"Not Available"
520100,91
520102,62
520103,64
520107,17
520109,"Not Available"
520113,"Not Available"
520116,82
520136,92
520138,"Not Available"
520139,"Not Available"
520160,55
520177,"Not Available"
520189,"Not Available"
520193,"Not Available"
520194,"Not Available"
520196,"Not Available"
520198,"Not Available"
520202,25
520205,"Not Available"
520206,"Not Available"
520207,"Not Available"
520208,"Not Available"
520210,"Not Available"
520212,"Not Available"
520213,"Not Available"
521300,"Not Available"
521302,"Not Available"
521303,"Not Available"
521304,"Not Available"
521305,"Not Available"
521307,"Not Available"
521308,"Not Available"
521309,"Not Available"
521310,"Not Available"
521311,"Not Available"
521312,"Not Available"
521313,"Not Available"
521314,"Not Available"
521315,"Not Available"
521316,"Not Available"
521317,"Not Available"
521318,"Not Available"
521319,"Not Available"
521320,"Not Available"
521321,"Not Available"
521322,"Not Available"
521323,"Not Available"
521324,"Not Available"
521325,"Not Available"
521326,"Not Available"
521327,"Not Available"
521328,"Not Available"
521329,"Not Available"
521330,"Not Available"
521331,"Not Available"
521332,"Not Available"
521333,"Not Available"
521334,"Not Available"
521335,"Not Available"
521336,"Not Available"
521337,"Not Available"
521338,"Not Available"
521339,"Not Available"
521340,"Not Available"
521341,"Not Available"
521342,"Not Available"
521343,"Not Available"
521344,"Not Available"
521345,"Not Available"
521346,"Not Available"
521347,"Not Available"
521348,"Not Available"
521349,"Not Available"
521350,"Not Available"
521351,"Not Available"
521352,"Not Available"
521353,"Not Available"
521354,"Not Available"
521355,"Not Available"
521356,"Not Available"
521357,"Not Available"
521358,"Not Available"
521359,"Not Available"
523300,"Not Available"
523302,"Not Available"
530002,"Not Available"
530006,"Not Available"
530008,"Not Available"
530011,"Not Available"
530012,"Not Available"
530014,"Not Available"
530015,"Not Available"
530025,"Not Available"
530032,"Not Available"
530034,"Not Available"
531301,"Not Available"
531302,"Not Available"
531303,"Not Available"
531304,"Not Available"
531305,"Not Available"
531306,"Not Available"
531307,"Not Available"
531308,"Not Available"
531309,"Not Available"
531310,"Not Available"
531311,"Not Available"
531312,"Not Available"
531313,"Not Available"
531314,"Not Available"
531315,"Not Available"
531316,"Not Available"
640001,"Not Available"
650001,"Not Available"
650003,"Not Available"
660001,"Not Available"
670004,"Not Available"
670005,"Not Available"
670006,"Not Available"
670008,"Not Available"
670010,"Not Available"
670023,"Not Available"
670025,"Not Available"
670031,"Not Available"
670034,"Not Available"
670041,"Not Available"
670043,"Not Available"
670044,71
670047,45
670049,"Not Available"
670053,"Not Available"
670054,"Not Available"
670055,"Not Available"
670056,"Not Available"
670059,"Not Available"
670060,55
670061,"Not Available"
670062,"Not Available"
670067,"Not Available"
670068,"Not Available"
670069,"Not Available"
670071,"Not Available"
670073,"Not Available"
670075,"Not Available"
670076,"Not Available"
670077,"Not Available"
670078,"Not Available"
670080,"Not Available"
670082,"Not Available"
670085,"Not Available"
670088,"Not Available"
670090,"Not Available"
670093,"Not Available"
670098,"Not Available"
670102,"Not Available"
670103,"Not Available"
670106,92
670107,"Not Available"
670108,"Not Available"
670109,"Not Available"
670112,"Not Available"
670115,"Not Available"
670116,"Not Available"
670120,"Not Available"
670121,"Not Available"
670122,"Not Available"
670124,100
670125,"Not Available"
670128,"Not Available"
670129,"Not Available"
670131,"Not Available"
670132,"Not Available"
670133,"Not Available"
670134,"Not Available"
670135,"Not Available"
670136,"Not Available"
670143,"Not Available"
670259,"Not Available"
670260,"Not Available"
670266,"Not Available"
670267,"Not Available"
670280,"Not Available"
670285,"Not Available"
